target,interval,profit
73,"range(17, 18)",0.4285714285714285
73,"range(18, 19)",0.4285714285714285
73,"range(19, 20)",0.4428571428571429
73,"range(20, 21)",0.4428571428571429
73,"range(21, 22)",0.4428571428571429
73,"range(22, 23)",0.4428571428571429
73,"range(23, 24)",0.4428571428571429
73,"range(24, 25)",0.4571428571428572
73,"range(25, 26)",0.9142857142857144
73,"range(26, 27)",0.9285714285714286
73,"range(27, 28)",0.9285714285714286
73,"range(28, 29)",3.2285714285714286
73,"range(29, 30)",3.157142857142857
73,"range(30, 31)",3.3999999999999995
73,"range(31, 32)",3.3285714285714287
73,"range(32, 33)",0.01
73,"range(33, 34)",0.01
73,"range(34, 35)",0.01
73,"range(35, 36)",0.01
73,"range(36, 37)",0.01
73,"range(37, 38)",0.01
73,"range(38, 39)",0.4142857142857142
73,"range(39, 40)",0.01
73,"range(40, 41)",0.01
73,"range(41, 42)",0.01
73,"range(42, 43)",0.01
73,"range(43, 44)",0.01
73,"range(44, 45)",0.01
73,"range(45, 46)",0.01
73,"range(46, 47)",0.01
73,"range(47, 48)",0.01
73,"range(48, 49)",0.01
73,"range(49, 50)",0.01
73,"range(50, 51)",0.01
73,"range(51, 52)",0.01
73,"range(52, 53)",0.01
73,"range(53, 54)",0.01
73,"range(54, 55)",0.01
73,"range(55, 56)",0.01
73,"range(56, 57)",0.3999999999999999
73,"range(57, 58)",0.3857142857142857
73,"range(58, 59)",0.3714285714285714
73,"range(59, 60)",0.3999999999999999
73,"range(60, 61)",0.4142857142857142
74,"range(1, 2)",0.8571428571428571
74,"range(2, 3)",0.7714285714285715
74,"range(3, 4)",1.1571428571428573
74,"range(4, 5)",1.2142857142857142
74,"range(5, 6)",1.2
74,"range(6, 7)",1.5857142857142856
74,"range(7, 8)",1.6142857142857143
74,"range(8, 9)",2.6142857142857143
74,"range(9, 10)",2.6142857142857143
74,"range(10, 11)",2.628571428571429
74,"range(11, 12)",2.671428571428572
74,"range(12, 13)",2.8285714285714287
74,"range(13, 14)",1.4714285714285715
74,"range(14, 15)",1.6285714285714286
74,"range(15, 16)",1.157142857142857
74,"range(16, 17)",1.2
74,"range(17, 18)",0.7714285714285715
74,"range(18, 19)",0.7714285714285715
74,"range(19, 20)",1.2571428571428571
74,"range(20, 21)",1.2
74,"range(21, 22)",1.6714285714285713
74,"range(22, 23)",1.2285714285714284
74,"range(23, 24)",1.657142857142857
74,"range(24, 25)",1.7571428571428571
74,"range(25, 26)",1.3714285714285714
74,"range(26, 27)",1.2714285714285716
74,"range(27, 28)",1.7714285714285716
74,"range(28, 29)",1.7428571428571429
74,"range(29, 30)",1.5714285714285714
74,"range(30, 31)",1.9285714285714288
74,"range(31, 32)",1.6285714285714286
74,"range(32, 33)",1.5714285714285714
74,"range(33, 34)",1.6428571428571428
74,"range(34, 35)",1.3571428571428572
74,"range(35, 36)",1.4857142857142858
74,"range(36, 37)",1.5571428571428572
74,"range(37, 38)",1.1142857142857143
74,"range(38, 39)",1.3
74,"range(39, 40)",1.8428571428571427
74,"range(40, 41)",2.742857142857143
74,"range(41, 42)",2.8857142857142857
74,"range(42, 43)",3.1714285714285717
74,"range(43, 44)",2.585714285714286
74,"range(44, 45)",2.3000000000000003
74,"range(45, 46)",2.3428571428571425
74,"range(46, 47)",2.071428571428572
74,"range(47, 48)",1.9714285714285715
74,"range(48, 49)",1.9714285714285715
74,"range(49, 50)",2.414285714285714
74,"range(50, 51)",1.9
74,"range(51, 52)",1.8285714285714287
74,"range(52, 53)",2.2142857142857144
74,"range(53, 54)",2.5285714285714285
74,"range(54, 55)",2.642857142857143
74,"range(55, 56)",2.942857142857143
74,"range(56, 57)",1.8571428571428568
74,"range(57, 58)",1.8285714285714287
74,"range(58, 59)",1.5571428571428572
74,"range(59, 60)",4.885714285714286
74,"range(60, 61)",5.7
75,"range(1, 2)",1.0857142857142856
75,"range(2, 3)",1.0714285714285714
75,"range(3, 4)",1.6857142857142855
75,"range(4, 5)",1.2142857142857142
75,"range(5, 6)",1.2428571428571429
75,"range(6, 7)",1.9
75,"range(7, 8)",2.1142857142857143
75,"range(8, 9)",1.4285714285714286
75,"range(9, 10)",1.8
75,"range(10, 11)",1.8
75,"range(11, 12)",1.9714285714285715
75,"range(12, 13)",2.6714285714285717
75,"range(13, 14)",3.771428571428572
75,"range(14, 15)",3.3857142857142857
75,"range(15, 16)",3.0142857142857147
75,"range(16, 17)",2.628571428571429
75,"range(17, 18)",3.4857142857142853
75,"range(18, 19)",3.5285714285714285
75,"range(19, 20)",2.9857142857142853
75,"range(20, 21)",2.9714285714285715
75,"range(21, 22)",3.128571428571429
75,"range(22, 23)",2.942857142857143
75,"range(23, 24)",2.628571428571429
75,"range(24, 25)",2.542857142857143
75,"range(25, 26)",3.1142857142857143
75,"range(26, 27)",2.8714285714285714
75,"range(27, 28)",2.5
75,"range(28, 29)",2.414285714285714
75,"range(29, 30)",2.457142857142857
75,"range(30, 31)",1.942857142857143
75,"range(31, 32)",4.585714285714286
75,"range(32, 33)",4.457142857142857
75,"range(33, 34)",3.4
75,"range(34, 35)",3.085714285714286
75,"range(35, 36)",1.8714285714285717
75,"range(36, 37)",1.8571428571428568
75,"range(37, 38)",1.9428571428571428
75,"range(38, 39)",2.4857142857142853
75,"range(39, 40)",2.157142857142857
75,"range(40, 41)",1.7571428571428571
75,"range(41, 42)",1.5
75,"range(42, 43)",1.5857142857142856
75,"range(43, 44)",2.0285714285714285
75,"range(44, 45)",2.2
75,"range(45, 46)",2.2142857142857144
75,"range(46, 47)",2.185714285714286
75,"range(47, 48)",2.042857142857143
75,"range(48, 49)",2.2285714285714286
75,"range(49, 50)",2.271428571428572
75,"range(50, 51)",2.2285714285714286
75,"range(51, 52)",1.4857142857142858
75,"range(52, 53)",1.0142857142857142
75,"range(53, 54)",2.0142857142857142
75,"range(54, 55)",2.0571428571428574
75,"range(55, 56)",2.0571428571428574
75,"range(56, 57)",2.628571428571429
75,"range(57, 58)",3.085714285714286
75,"range(58, 59)",5.814285714285714
75,"range(59, 60)",3.2
75,"range(60, 61)",3.142857142857143
76,"range(1, 2)",0.01
76,"range(2, 3)",0.01
76,"range(3, 4)",0.01
76,"range(4, 5)",0.01
76,"range(5, 6)",0.01
76,"range(6, 7)",0.01
76,"range(7, 8)",0.01
76,"range(8, 9)",0.01
76,"range(9, 10)",0.01
76,"range(10, 11)",0.01
76,"range(11, 12)",0.01
76,"range(12, 13)",0.01
76,"range(13, 14)",0.01
76,"range(14, 15)",0.01
76,"range(15, 16)",0.01
76,"range(16, 17)",0.01
76,"range(17, 18)",0.01
76,"range(18, 19)",0.01
76,"range(19, 20)",0.01
76,"range(20, 21)",0.01
76,"range(21, 22)",0.01
76,"range(22, 23)",0.01
76,"range(23, 24)",0.01
76,"range(24, 25)",0.01
76,"range(25, 26)",0.01
76,"range(26, 27)",0.01
76,"range(27, 28)",0.01
76,"range(28, 29)",0.01
76,"range(29, 30)",0.01
76,"range(30, 31)",0.01
76,"range(31, 32)",0.01
76,"range(32, 33)",0.01
76,"range(33, 34)",0.01
76,"range(34, 35)",0.01
76,"range(35, 36)",0.01
76,"range(36, 37)",0.01
76,"range(37, 38)",0.01
76,"range(38, 39)",0.8857142857142858
76,"range(39, 40)",0.8857142857142858
76,"range(40, 41)",0.9285714285714286
76,"range(41, 42)",0.8857142857142858
76,"range(42, 43)",0.8285714285714285
76,"range(43, 44)",0.9428571428571428
76,"range(44, 45)",0.9428571428571428
76,"range(45, 46)",0.9428571428571428
76,"range(46, 47)",0.9571428571428572
76,"range(47, 48)",0.9714285714285714
76,"range(48, 49)",0.9428571428571428
76,"range(49, 50)",0.9428571428571428
76,"range(50, 51)",0.01
76,"range(51, 52)",0.01
76,"range(52, 53)",0.01
76,"range(53, 54)",0.01
76,"range(54, 55)",0.01
76,"range(55, 56)",0.01
76,"range(56, 57)",0.01
76,"range(57, 58)",0.01
76,"range(58, 59)",0.01
76,"range(59, 60)",0.01
76,"range(60, 61)",0.01
77,"range(1, 2)",0.01
77,"range(2, 3)",0.01
77,"range(3, 4)",0.01
77,"range(4, 5)",0.01
77,"range(5, 6)",0.01
77,"range(6, 7)",0.01
77,"range(7, 8)",0.01
77,"range(8, 9)",0.01
77,"range(9, 10)",0.01
77,"range(10, 11)",0.01
77,"range(11, 12)",0.01
77,"range(12, 13)",0.01
77,"range(13, 14)",0.01
77,"range(14, 15)",0.01
77,"range(15, 16)",0.01
77,"range(16, 17)",0.01
77,"range(17, 18)",0.01
77,"range(18, 19)",0.01
77,"range(19, 20)",0.01
77,"range(20, 21)",0.01
77,"range(21, 22)",0.01
77,"range(22, 23)",0.01
77,"range(23, 24)",0.01
77,"range(24, 25)",0.01
77,"range(25, 26)",0.01
77,"range(26, 27)",0.01
77,"range(27, 28)",0.01
77,"range(28, 29)",0.01
77,"range(29, 30)",0.01
77,"range(30, 31)",0.01
77,"range(31, 32)",0.01
77,"range(32, 33)",0.4857142857142857
77,"range(33, 34)",0.5
77,"range(34, 35)",2.8857142857142857
77,"range(35, 36)",0.3857142857142857
77,"range(36, 37)",0.5285714285714286
77,"range(37, 38)",0.5285714285714286
77,"range(38, 39)",0.5
77,"range(39, 40)",0.5142857142857143
77,"range(40, 41)",0.5285714285714286
77,"range(41, 42)",0.5428571428571428
77,"range(42, 43)",0.01
77,"range(43, 44)",0.01
77,"range(44, 45)",0.01
77,"range(45, 46)",1.5571428571428572
77,"range(46, 47)",1.5428571428571427
77,"range(47, 48)",1.9857142857142855
77,"range(48, 49)",1.6857142857142855
77,"range(49, 50)",1.657142857142857
77,"range(50, 51)",0.01
77,"range(51, 52)",0.01
77,"range(52, 53)",0.01
77,"range(53, 54)",0.01
77,"range(54, 55)",0.01
77,"range(55, 56)",0.01
77,"range(56, 57)",0.01
77,"range(57, 58)",0.01
77,"range(58, 59)",0.01
77,"range(59, 60)",0.01
77,"range(60, 61)",0.01
78,"range(1, 2)",0.01
78,"range(2, 3)",0.01
78,"range(3, 4)",0.01
78,"range(4, 5)",0.01
78,"range(5, 6)",0.01
78,"range(6, 7)",0.01
78,"range(7, 8)",0.01
78,"range(8, 9)",0.01
78,"range(9, 10)",0.01
78,"range(10, 11)",0.01
78,"range(11, 12)",0.4428571428571429
78,"range(12, 13)",0.3857142857142857
78,"range(13, 14)",0.01
78,"range(14, 15)",0.01
78,"range(15, 16)",0.01
78,"range(16, 17)",0.3571428571428571
78,"range(17, 18)",0.3571428571428571
78,"range(18, 19)",0.01
78,"range(19, 20)",0.01
78,"range(20, 21)",0.01
78,"range(21, 22)",0.1428571428571428
78,"range(22, 23)",0.1571428571428571
78,"range(23, 24)",0.7571428571428571
78,"range(24, 25)",0.7285714285714285
78,"range(25, 26)",0.01
78,"range(26, 27)",0.01
78,"range(27, 28)",0.01
78,"range(28, 29)",0.01
78,"range(29, 30)",0.01
78,"range(30, 31)",0.01
78,"range(31, 32)",0.01
78,"range(32, 33)",0.01
78,"range(33, 34)",0.01
78,"range(34, 35)",0.01
78,"range(35, 36)",0.01
78,"range(36, 37)",0.01
78,"range(37, 38)",0.01
78,"range(38, 39)",0.01
78,"range(39, 40)",0.01
78,"range(40, 41)",0.01
78,"range(41, 42)",0.01
78,"range(42, 43)",0.01
78,"range(43, 44)",0.01
78,"range(44, 45)",0.9285714285714286
78,"range(45, 46)",0.9428571428571428
78,"range(46, 47)",0.9428571428571428
78,"range(47, 48)",0.9428571428571428
78,"range(48, 49)",0.9428571428571428
78,"range(49, 50)",0.9571428571428572
78,"range(50, 51)",1.9285714285714288
78,"range(51, 52)",0.9428571428571428
78,"range(52, 53)",0.9428571428571428
78,"range(53, 54)",0.9428571428571428
78,"range(54, 55)",0.9714285714285714
78,"range(55, 56)",0.9714285714285714
78,"range(56, 57)",0.9714285714285714
78,"range(57, 58)",0.01
78,"range(58, 59)",0.01
78,"range(59, 60)",0.01
78,"range(60, 61)",0.01
79,"range(1, 2)",0.01
79,"range(2, 3)",0.01
79,"range(3, 4)",0.4428571428571429
79,"range(4, 5)",0.4428571428571429
79,"range(5, 6)",0.4571428571428572
79,"range(6, 7)",0.4428571428571429
79,"range(7, 8)",0.4142857142857142
79,"range(8, 9)",0.4428571428571429
79,"range(9, 10)",0.4285714285714285
79,"range(10, 11)",0.4142857142857142
79,"range(11, 12)",0.01
79,"range(12, 13)",0.01
79,"range(13, 14)",0.01
79,"range(14, 15)",0.01
79,"range(15, 16)",0.01
79,"range(16, 17)",0.01
79,"range(17, 18)",0.01
79,"range(18, 19)",0.01
79,"range(19, 20)",0.01
79,"range(20, 21)",0.01
79,"range(21, 22)",0.01
79,"range(22, 23)",0.01
79,"range(23, 24)",0.01
79,"range(24, 25)",0.01
79,"range(25, 26)",1.2571428571428571
79,"range(26, 27)",0.01
79,"range(27, 28)",0.01
79,"range(28, 29)",0.01
79,"range(29, 30)",0.4428571428571429
79,"range(30, 31)",0.01
79,"range(31, 32)",0.01
79,"range(32, 33)",0.01
79,"range(33, 34)",0.4571428571428572
79,"range(34, 35)",0.4285714285714285
79,"range(35, 36)",0.4142857142857142
79,"range(36, 37)",0.01
79,"range(37, 38)",0.01
79,"range(38, 39)",0.01
79,"range(39, 40)",0.01
79,"range(40, 41)",0.01
79,"range(41, 42)",0.01
79,"range(42, 43)",0.01
79,"range(43, 44)",1.2142857142857142
79,"range(44, 45)",1.2142857142857142
79,"range(45, 46)",0.01
79,"range(46, 47)",0.01
79,"range(47, 48)",0.01
79,"range(48, 49)",0.01
79,"range(49, 50)",0.01
79,"range(50, 51)",0.01
79,"range(51, 52)",0.01
79,"range(52, 53)",0.01
79,"range(53, 54)",0.01
79,"range(54, 55)",0.01
79,"range(55, 56)",0.2857142857142857
79,"range(56, 57)",0.3285714285714285
79,"range(57, 58)",0.3428571428571428
79,"range(58, 59)",0.3142857142857143
79,"range(59, 60)",0.3285714285714285
79,"range(60, 61)",0.2857142857142857
80,"range(1, 2)",0.01
80,"range(2, 3)",0.01
80,"range(3, 4)",0.01
80,"range(4, 5)",0.01
80,"range(5, 6)",0.01
80,"range(6, 7)",0.01
80,"range(7, 8)",0.01
80,"range(8, 9)",0.01
80,"range(9, 10)",0.01
80,"range(10, 11)",0.01
80,"range(11, 12)",0.01
80,"range(12, 13)",0.01
80,"range(13, 14)",0.01
80,"range(14, 15)",0.01
80,"range(15, 16)",0.01
80,"range(16, 17)",0.01
80,"range(17, 18)",0.01
80,"range(18, 19)",0.01
80,"range(19, 20)",0.01
80,"range(20, 21)",0.01
80,"range(21, 22)",0.01
80,"range(22, 23)",0.01
80,"range(23, 24)",0.01
80,"range(24, 25)",0.01
80,"range(25, 26)",0.01
80,"range(26, 27)",0.01
80,"range(27, 28)",0.01
80,"range(28, 29)",0.01
80,"range(29, 30)",0.01
80,"range(30, 31)",0.01
80,"range(31, 32)",0.01
80,"range(32, 33)",0.01
80,"range(33, 34)",0.01
80,"range(34, 35)",0.9
80,"range(35, 36)",0.9428571428571428
80,"range(36, 37)",0.9
80,"range(37, 38)",0.8714285714285713
80,"range(38, 39)",0.01
80,"range(39, 40)",0.01
80,"range(40, 41)",0.01
80,"range(41, 42)",0.01
80,"range(42, 43)",0.01
80,"range(43, 44)",0.01
80,"range(44, 45)",0.01
80,"range(45, 46)",0.01
80,"range(46, 47)",0.01
80,"range(47, 48)",0.01
80,"range(48, 49)",0.01
80,"range(49, 50)",0.01
80,"range(50, 51)",0.01
80,"range(51, 52)",0.01
80,"range(52, 53)",0.01
80,"range(53, 54)",0.01
80,"range(54, 55)",0.01
80,"range(55, 56)",0.01
80,"range(56, 57)",0.01
80,"range(57, 58)",0.01
80,"range(58, 59)",0.01
80,"range(59, 60)",0.01
80,"range(60, 61)",0.01
81,"range(1, 2)",0.01
81,"range(2, 3)",0.4142857142857142
81,"range(3, 4)",0.3999999999999999
81,"range(4, 5)",0.3857142857142857
81,"range(5, 6)",0.3857142857142857
81,"range(6, 7)",0.4285714285714285
81,"range(7, 8)",0.4285714285714285
81,"range(8, 9)",0.01
81,"range(9, 10)",0.01
81,"range(10, 11)",0.01
81,"range(11, 12)",0.01
81,"range(12, 13)",0.01
81,"range(13, 14)",0.01
81,"range(14, 15)",0.01
81,"range(15, 16)",0.01
81,"range(16, 17)",0.01
81,"range(17, 18)",0.01
81,"range(18, 19)",0.01
81,"range(19, 20)",0.01
81,"range(20, 21)",0.01
81,"range(21, 22)",0.01
81,"range(22, 23)",0.01
81,"range(23, 24)",0.01
81,"range(24, 25)",0.01
81,"range(25, 26)",0.01
81,"range(26, 27)",0.01
81,"range(27, 28)",0.01
81,"range(28, 29)",0.01
81,"range(29, 30)",0.01
81,"range(30, 31)",0.01
81,"range(31, 32)",0.01
81,"range(32, 33)",0.01
81,"range(33, 34)",0.01
81,"range(34, 35)",0.01
81,"range(35, 36)",0.01
81,"range(36, 37)",0.01
81,"range(37, 38)",1.0
81,"range(38, 39)",1.0
81,"range(39, 40)",0.9857142857142858
81,"range(40, 41)",1.0285714285714287
81,"range(41, 42)",0.9571428571428572
81,"range(42, 43)",0.9857142857142858
81,"range(43, 44)",0.9714285714285714
81,"range(44, 45)",0.01
81,"range(45, 46)",0.01
81,"range(46, 47)",0.01
81,"range(47, 48)",0.01
81,"range(48, 49)",0.01
81,"range(49, 50)",0.01
81,"range(50, 51)",1.2
81,"range(51, 52)",1.2285714285714284
81,"range(52, 53)",1.2285714285714284
81,"range(53, 54)",0.01
81,"range(54, 55)",0.01
81,"range(55, 56)",0.01
81,"range(56, 57)",0.01
81,"range(57, 58)",0.01
81,"range(58, 59)",0.01
81,"range(59, 60)",0.01
81,"range(60, 61)",0.01
82,"range(1, 2)",0.01
82,"range(2, 3)",0.01
82,"range(3, 4)",0.01
82,"range(4, 5)",0.01
82,"range(5, 6)",0.01
82,"range(6, 7)",0.01
82,"range(7, 8)",0.01
82,"range(8, 9)",0.01
82,"range(9, 10)",0.01
82,"range(10, 11)",0.01
82,"range(11, 12)",0.01
82,"range(12, 13)",0.01
82,"range(13, 14)",0.01
82,"range(14, 15)",0.01
82,"range(15, 16)",0.01
82,"range(16, 17)",0.01
82,"range(17, 18)",0.01
82,"range(18, 19)",0.01
82,"range(19, 20)",0.01
82,"range(20, 21)",0.01
82,"range(21, 22)",0.01
82,"range(22, 23)",0.01
82,"range(23, 24)",0.01
82,"range(24, 25)",0.01
82,"range(25, 26)",0.01
82,"range(26, 27)",0.01
82,"range(27, 28)",0.01
82,"range(28, 29)",0.01
82,"range(29, 30)",0.01
82,"range(30, 31)",0.01
82,"range(31, 32)",0.01
82,"range(32, 33)",0.01
82,"range(33, 34)",0.01
82,"range(34, 35)",0.01
82,"range(35, 36)",0.01
82,"range(36, 37)",0.01
82,"range(37, 38)",0.01
82,"range(38, 39)",0.01
82,"range(39, 40)",0.01
82,"range(40, 41)",0.01
82,"range(41, 42)",0.01
82,"range(42, 43)",0.01
82,"range(43, 44)",0.01
82,"range(44, 45)",0.01
82,"range(45, 46)",0.01
82,"range(46, 47)",0.01
82,"range(47, 48)",0.01
82,"range(48, 49)",0.01
82,"range(49, 50)",0.01
82,"range(50, 51)",0.01
82,"range(51, 52)",0.01
82,"range(52, 53)",0.01
82,"range(53, 54)",0.01
82,"range(54, 55)",0.01
82,"range(55, 56)",0.01
82,"range(56, 57)",0.01
82,"range(57, 58)",0.01
82,"range(58, 59)",0.01
82,"range(59, 60)",0.01
82,"range(60, 61)",0.01
83,"range(1, 2)",0.01
83,"range(2, 3)",0.01
83,"range(3, 4)",0.01
83,"range(4, 5)",0.01
83,"range(5, 6)",0.01
83,"range(6, 7)",0.01
83,"range(7, 8)",0.01
83,"range(8, 9)",0.01
83,"range(9, 10)",0.01
83,"range(10, 11)",0.01
83,"range(11, 12)",0.01
83,"range(12, 13)",0.01
83,"range(13, 14)",0.01
83,"range(14, 15)",0.01
83,"range(15, 16)",0.01
83,"range(16, 17)",0.01
83,"range(17, 18)",0.01
83,"range(18, 19)",0.01
83,"range(19, 20)",0.01
83,"range(20, 21)",0.01
83,"range(21, 22)",0.01
83,"range(22, 23)",0.01
83,"range(23, 24)",0.01
83,"range(24, 25)",0.01
83,"range(25, 26)",0.01
83,"range(26, 27)",0.01
83,"range(27, 28)",0.01
83,"range(28, 29)",0.01
83,"range(29, 30)",0.01
83,"range(30, 31)",0.01
83,"range(31, 32)",0.01
83,"range(32, 33)",0.01
83,"range(33, 34)",2.771428571428572
83,"range(34, 35)",3.2
83,"range(35, 36)",3.257142857142857
83,"range(36, 37)",1.0714285714285714
83,"range(37, 38)",2.042857142857143
83,"range(38, 39)",3.2285714285714286
83,"range(39, 40)",0.4571428571428572
83,"range(40, 41)",0.4571428571428572
83,"range(41, 42)",0.4428571428571429
83,"range(42, 43)",3.071428571428572
83,"range(43, 44)",0.0142857142857142
83,"range(44, 45)",0.01
83,"range(45, 46)",0.0428571428571428
83,"range(46, 47)",0.0142857142857142
83,"range(47, 48)",0.0428571428571428
83,"range(48, 49)",0.01
83,"range(49, 50)",0.5
83,"range(50, 51)",0.4571428571428572
83,"range(51, 52)",0.4714285714285715
83,"range(52, 53)",0.4857142857142857
83,"range(53, 54)",0.4571428571428572
83,"range(54, 55)",1.6428571428571428
83,"range(55, 56)",1.4857142857142858
83,"range(56, 57)",1.6714285714285717
83,"range(57, 58)",1.4857142857142858
83,"range(58, 59)",1.6857142857142855
83,"range(59, 60)",1.7285714285714284
83,"range(60, 61)",1.5714285714285714
84,"range(1, 2)",0.8857142857142858
84,"range(2, 3)",0.1999999999999999
84,"range(3, 4)",0.7714285714285715
84,"range(4, 5)",0.4571428571428572
84,"range(5, 6)",0.4571428571428572
84,"range(6, 7)",0.4571428571428572
84,"range(7, 8)",0.4571428571428572
84,"range(8, 9)",0.4428571428571429
84,"range(9, 10)",0.4428571428571429
84,"range(10, 11)",0.4428571428571429
84,"range(11, 12)",0.4714285714285714
84,"range(12, 13)",0.7999999999999999
84,"range(13, 14)",0.7857142857142857
84,"range(14, 15)",1.1142857142857143
84,"range(15, 16)",1.0714285714285714
84,"range(16, 17)",0.6285714285714287
84,"range(17, 18)",1.0142857142857142
84,"range(18, 19)",0.9714285714285714
84,"range(19, 20)",1.3857142857142857
84,"range(20, 21)",1.3714285714285714
84,"range(21, 22)",1.4285714285714286
84,"range(22, 23)",1.4714285714285715
84,"range(23, 24)",1.4428571428571428
84,"range(24, 25)",1.5571428571428572
84,"range(25, 26)",1.4428571428571428
84,"range(26, 27)",1.0
84,"range(27, 28)",1.1857142857142855
84,"range(28, 29)",1.1285714285714286
84,"range(29, 30)",1.0714285714285714
84,"range(30, 31)",1.1571428571428573
84,"range(31, 32)",0.9000000000000001
84,"range(32, 33)",0.8714285714285713
84,"range(33, 34)",0.8571428571428571
84,"range(34, 35)",0.8714285714285713
84,"range(35, 36)",0.4571428571428572
84,"range(36, 37)",0.4428571428571429
84,"range(37, 38)",0.4285714285714285
84,"range(38, 39)",0.8714285714285713
84,"range(39, 40)",0.8714285714285713
84,"range(40, 41)",0.8428571428571429
84,"range(41, 42)",0.8857142857142856
84,"range(42, 43)",0.4142857142857142
84,"range(43, 44)",0.7285714285714285
84,"range(44, 45)",0.7571428571428571
84,"range(45, 46)",0.8142857142857142
84,"range(46, 47)",0.8428571428571429
84,"range(47, 48)",0.3999999999999999
84,"range(48, 49)",0.3714285714285714
84,"range(49, 50)",0.3714285714285714
84,"range(50, 51)",0.3999999999999999
84,"range(51, 52)",0.01
84,"range(52, 53)",0.01
84,"range(53, 54)",0.01
84,"range(54, 55)",0.01
84,"range(55, 56)",0.5285714285714286
84,"range(56, 57)",0.5285714285714286
84,"range(57, 58)",0.9428571428571428
84,"range(58, 59)",0.9000000000000001
84,"range(59, 60)",0.9000000000000001
84,"range(60, 61)",0.9285714285714286
85,"range(1, 2)",0.01
85,"range(2, 3)",0.01
85,"range(3, 4)",0.01
85,"range(4, 5)",0.01
85,"range(5, 6)",0.01
85,"range(6, 7)",0.01
85,"range(7, 8)",0.01
85,"range(8, 9)",0.4428571428571429
85,"range(9, 10)",0.4285714285714285
85,"range(10, 11)",0.4142857142857142
85,"range(11, 12)",0.3857142857142857
85,"range(12, 13)",0.4428571428571429
85,"range(13, 14)",0.01
85,"range(14, 15)",0.01
85,"range(15, 16)",0.01
85,"range(16, 17)",0.3857142857142857
85,"range(17, 18)",0.01
85,"range(18, 19)",0.01
85,"range(19, 20)",0.01
85,"range(20, 21)",0.01
85,"range(21, 22)",0.01
85,"range(22, 23)",0.01
85,"range(23, 24)",0.01
85,"range(24, 25)",0.01
85,"range(25, 26)",0.01
85,"range(26, 27)",0.01
85,"range(27, 28)",0.01
85,"range(28, 29)",0.01
85,"range(29, 30)",0.01
85,"range(30, 31)",0.01
85,"range(31, 32)",0.2571428571428572
85,"range(32, 33)",0.3
85,"range(33, 34)",0.2857142857142857
85,"range(34, 35)",0.3
85,"range(35, 36)",1.5285714285714285
85,"range(36, 37)",0.3857142857142857
85,"range(37, 38)",0.4142857142857142
85,"range(38, 39)",0.0571428571428571
85,"range(39, 40)",0.9
85,"range(40, 41)",1.1857142857142855
85,"range(41, 42)",0.9142857142857144
85,"range(42, 43)",1.4
85,"range(43, 44)",1.042857142857143
85,"range(44, 45)",1.8
85,"range(45, 46)",1.3
85,"range(46, 47)",1.1428571428571428
85,"range(47, 48)",1.0142857142857142
85,"range(48, 49)",1.3857142857142857
85,"range(49, 50)",0.8142857142857143
85,"range(50, 51)",0.9142857142857144
85,"range(51, 52)",1.4857142857142858
85,"range(52, 53)",1.542857142857143
85,"range(53, 54)",2.3428571428571425
85,"range(54, 55)",0.5285714285714286
85,"range(55, 56)",0.01
85,"range(56, 57)",0.01
85,"range(57, 58)",0.01
85,"range(58, 59)",0.01
85,"range(59, 60)",0.01
85,"range(60, 61)",0.01
86,"range(1, 2)",0.3857142857142857
86,"range(2, 3)",0.3428571428571428
86,"range(3, 4)",0.3142857142857143
86,"range(4, 5)",0.3857142857142857
86,"range(5, 6)",0.01
86,"range(6, 7)",0.01
86,"range(7, 8)",0.5142857142857143
86,"range(8, 9)",0.5285714285714286
86,"range(9, 10)",0.4857142857142857
86,"range(10, 11)",0.4857142857142857
86,"range(11, 12)",0.4714285714285714
86,"range(12, 13)",0.4714285714285714
86,"range(13, 14)",0.4714285714285714
86,"range(14, 15)",0.4714285714285714
86,"range(15, 16)",1.8571428571428568
86,"range(16, 17)",2.2142857142857144
86,"range(17, 18)",1.342857142857143
86,"range(18, 19)",0.01
86,"range(19, 20)",0.4714285714285714
86,"range(20, 21)",0.01
86,"range(21, 22)",0.3714285714285714
86,"range(22, 23)",0.3857142857142857
86,"range(23, 24)",0.3857142857142857
86,"range(24, 25)",0.3571428571428571
86,"range(25, 26)",0.4142857142857142
86,"range(26, 27)",0.3285714285714285
86,"range(27, 28)",0.5285714285714286
86,"range(28, 29)",0.2285714285714286
86,"range(29, 30)",0.2142857142857142
86,"range(30, 31)",0.2428571428571428
86,"range(31, 32)",1.0285714285714285
86,"range(32, 33)",1.042857142857143
86,"range(33, 34)",1.0285714285714287
86,"range(34, 35)",0.8857142857142858
86,"range(35, 36)",0.8571428571428571
86,"range(36, 37)",0.7428571428571429
86,"range(37, 38)",0.7714285714285715
86,"range(38, 39)",0.7428571428571429
86,"range(39, 40)",0.7571428571428572
86,"range(40, 41)",0.7142857142857143
86,"range(41, 42)",0.3857142857142857
86,"range(42, 43)",0.3999999999999999
86,"range(43, 44)",0.4285714285714285
86,"range(44, 45)",0.3714285714285714
86,"range(45, 46)",0.3714285714285714
86,"range(46, 47)",0.01
86,"range(47, 48)",0.01
86,"range(48, 49)",0.01
86,"range(49, 50)",0.01
86,"range(50, 51)",0.01
86,"range(51, 52)",0.01
86,"range(52, 53)",0.01
86,"range(53, 54)",0.8857142857142858
